gene,pVal
"hsa-mir-1199",0.0380183826780909
"KDM7A",0.0380183826780909
"LINC-PINT",0.03803802724388
"LL22NC03-2H8.5",0.038071878211179
"ABCA3",0.0381167217105349
"TMEM184B",0.0381714992947351
"OFD1",0.0382435444332109
"CREB3L3",0.0384173528043264
"RAD21",0.0384926979513109
"GRPEL1",0.0385277969331114
"LINC00261",0.038534365493102
"APOC3",0.0386453235470937
"PSMB5",0.0387670135281226
"METTL12",0.0388189245398522
"OGG1",0.0388189245398522
"HIP1R",0.0388477320067386
"PCNP",0.0388490595298547
"TMEM8A",0.0388495133442828
"AREL1",0.0390641923329036
"DHRS1",0.0390641923329036
"NPM1",0.039285308582942
"SPIN1",0.0393987470910763
"CALD1",0.0393993297558058
"ZC3H4",0.0394847883112076
"SLC38A1",0.0395224470810552
"LAMP1",0.0396060632738483
"APOO",0.0396337425609936
"FAM214A",0.0397818103355974
"CUL1",0.0399187008918197
"C12orf75",0.0400542455781166
"TEX261",0.0401616877954555
"DRAP1",0.0403538030150375
"LIMD1",0.0403852770304323
"GLCE",0.0403852770304323
"RP11-611L7.1",0.0403852770304323
"SEPN1",0.0403852770304323
"MAN2A2",0.0403852770304323
"LAPTM4B",0.0404475109184679
"GRINA",0.040537275313274
"NDUFA6",0.0405926004672298
"PCBP1",0.040792516705727
"SNRNP35",0.0410021412514425
"TRAPPC1",0.0412035209338207
"ATG3",0.0412826948594902
"RP11-488L18.10",0.041306983942185
"PSAT1",0.0415785327537414
"XPNPEP3",0.0416155189314551
"NOL11",0.0416217747489234
"FDPS",0.0417131829370833
"IFNGR1",0.0420700783247062
"ARHGEF1",0.0421657989782031
"RAB32",0.0421958532612806
"POMP",0.0422371263872894
"AVPI1",0.0423015767953738
"TUBA4A",0.0423574535230586
"ECHS1",0.0423846326922113
"SCPEP1",0.0423936071577397
"S100A13",0.0427291253659258
"FAM175B",0.0427381365313006
"GPKOW",0.0427539824378732
"B9D2",0.0430393345085399
"SERINC1",0.0430645926394322
"C5orf55",0.0430983016642422
"NAGA",0.0431100229387805
"RCCD1",0.0431100229387805
"C5",0.0431261421538985
"ATF7IP2",0.0431527991274186
"ABCD4",0.0432272108576406
"MAX",0.0435582353805028
"REEP3",0.0436530726160611
"SLC17A9",0.0436653359183707
"MED15",0.0437187212833032
"NSUN4",0.043853014167837
"NDUFA5",0.0438539305883201
"YIPF4",0.0438543846309233
"AMPD2",0.0438694121508585
"VPS53",0.043881349824061
"RASSF8-AS1",0.0439234489708331
"ERMAP",0.0439288064516743
"SNX3",0.0439480998743144
"CDH6",0.0440178590668867
"PEAK1",0.0440942301679341
"YWHAG",0.0444172297245622
"NR2F2",0.0444846868686503
"AFM",0.0446188558177351
"HSPB1",0.044624406977415
"GPRC5C",0.0447516479143839
"MED31",0.044934656471924
"PSMD13",0.0449418280719241
"PCYT1A",0.0450197675025253
"DHRS3",0.0450542906487737
"TIMM23",0.0451627062802604
"TLE1",0.0453012161907624
"S100A14",0.0453013123647372
"UBE2A",0.0453181503644556
"MRPL22",0.0453240539354807
"ADM",0.0453769665510103
"PCOLCE2",0.0455017995743504
"HSPA1A",0.0456148917838691
"MAP1LC3B",0.045943331355185
"ALG3",0.0460173968889006
"CDC25B",0.0463151135336626
"SLC38A6",0.0463629875719783
"ERH",0.046385837683068
"FRG1",0.0464158799184126
"IFT80",0.0465606852789232
"ITGA3",0.0466500190027237
"AQP3",0.0469604478678752
"UPF3A",0.0470496887533754
"BANF1",0.0470959956115567
"HMOX2",0.0471085253280305
"ADAM9",0.0471234962422902
"AJUBA",0.0473541633258373
"C16orf62",0.0474036245703966
"CCDC28B",0.0474922335414709
"TFR2",0.0475071333390512
"ATF7",0.0476118803614906
"TRIM21",0.0476419449929591
"USMG5",0.0476637005665958
"GPANK1",0.0477959853871951
"NARS",0.0479159603317554
"SCARB1",0.0479823564592149
"YIPF1",0.0480601735798915
"SHANK2",0.0481216668174274
"HOMER3",0.0481218694528187
"NDUFA4",0.0485832493705361
"INO80B",0.0486103970454132
"KBTBD7",0.0486103970454132
"RBAK-RBAKDN",0.0486103970454132
"SULT1A1",0.0486193316492369
"NQO1",0.0486445158878466
"CYP4F11",0.0486445158878466
"CASP6",0.0486750911747178
"ABCF1",0.0487068400032135
"DIP2B",0.0487744777542092
"PSMC2",0.0489821653430278
"DOCK5",0.0491607893740082
"AKR7A2",0.0492397576978287
"NCBP2-AS2",0.0493451834447459
"SLC22A18AS",0.0493764082734423
"MSL3",0.0494197495876083
"REEP5",0.0495201853388261
"STRADB",0.0495455884706812
"ATF6B",0.0495858088212723
"CCSER2",0.0495952072970089
"ASCC1",0.04959532631737
"RIC8B",0.0496495438534579
"SNX12",0.0496979062193516
"PIAS1",0.0498201824751208
"NUP93",0.0498201824751208
"METAP1D",0.0498201824751208
"NCEH1",0.049895379088634
"RHEB",0.049951563573715
"FAM160B2",0.0499650099493273
"DNTTIP1",0.0499650099493273
"ZNF513",0.0500496583961909
"TGFB1I1",0.0500496583961909
"ACBD3",0.0503788155357852
"TPT1",0.0504333562920721
"ERO1L",0.0508381769766525
"AKR1A1",0.0509923802226803
"RFC2",0.0510195833219238
"COX15",0.0512617018626694
"YWHAQ",0.0513505472388116
"RMDN3",0.0513965690271741
"CAPZA1",0.0516778034133372
"SLC25A11",0.0517112881782607
"GPBP1L1",0.0517755695869
"RPS25",0.0518586765739378
"GRTP1",0.0520285067630309
"ME2",0.0520327540784091
"NOP2",0.0520327540784091
"STOM",0.0521568996402393
"ULK2",0.0522430705349933
"NUP210",0.0522430705349933
"HSD17B1",0.0522430705349933
"SEPW1",0.0522732621402845
"CD63",0.0523395441388776
"ENO3",0.052341574118277
"THAP4",0.0523468811530177
"DKFZP761J1410",0.052494623420395
"SATB1",0.052494623420395
"SEPHS2",0.0525085628266783
"MMADHC",0.0525557542019868
"SMAD4",0.0526115404445524
"PSD3",0.0527482760761319
"ATP5O",0.0529095275049749
"CEP63",0.0529167562111212
"ELF1",0.0529607272417352
"MAPK13",0.0530422188983662
"DHPS",0.0532612726773597
"PLEKHM1",0.0533311540119367
"EIF4EBP1",0.0533698957149152
"AP5Z1",0.0534909982404475
"NDE1",0.0534909982404475
"C1orf86",0.0539070797275438
"FAT1",0.0540924937889972
"DAPL1",0.0541855756444643
"PEPD",0.0544111205328858
"IL1R1",0.0546919175138658
"TBC1D2B",0.0547323851643305
"ABCB4",0.0547637225128325
"ST7",0.0547637225128325
"CAPRIN2",0.0547637225128325
"ARL5B",0.0548824289700565
"SEC62",0.0549286274800557
"IDI1",0.0551677090323224
"QPCT",0.0551751986774707
"DLC1",0.0552974531861805
"HYAL2",0.0553152445909681
"MAN1B1",0.0554255779842203
"MT1X",0.0555006585323697
"RBMX2",0.0555663605529958
"CASC10",0.0560616013019341
"UBA5",0.0560616013019341
"ADH6",0.0560616013019341
"UBA6-AS1",0.0560616013019341
"DMAP1",0.0562444709451941
"TTC38",0.0564009529205022
"RBM6",0.056426469629291
"MYH14",0.056579212455964
"FBXW11",0.0565916168122649
"UQCRC2",0.0566148856751443
"GEMIN7",0.0566416329786593
"TRIM44",0.0569493855035057
"ZZZ3",0.057009553017568
"NUP153",0.0570207397694021
"PPP1R15A",0.0570240388290542
"GGCX",0.0572314215592833
"ANAPC7",0.0572412227664396
"UBTD1",0.0572412227664396
"ACBD6",0.0572412227664396
"SLC9A6",0.0572412227664396
"FGL1",0.0572694854864359
"HMGN5",0.0572980997770988
"FKTN",0.0573849943573491
"WDR31",0.0573849943573491
"RP11-412D9.4",0.0573849943573491
"KBTBD3",0.0573849943573491
"ZNF605",0.0573849943573491
"ERI2",0.0573849943573491
"PFKM",0.0573849943573491
"AXL",0.0573849943573491
"FAM46A",0.0574681557947185
"PCYT2",0.0575720612812231
"QKI",0.0576420032876147
"TRAPPC4",0.0579810038740503
"CPD",0.0580777335199902
"EBP",0.0581058105172376
"TMEM55B",0.0581061528816944
"RNASEH1-AS1",0.0583206374760159
"PALM2",0.0585808000915404
"POLR3GL",0.0586256217827781
"SGPP1",0.0586256217827781
"ZRANB1",0.0586256217827781
"HLA-A",0.0589127681165089
"PROX1",0.0590738442791676
"MFI2",0.059095638113673
"DLD",0.0591988217327693
"TNFRSF21",0.0592728751640073
"PARD3",0.0594649169279666
"TSC2",0.0594767722239031
"CPT2",0.0594767722239031
"S100A4",0.059562088318068
"UFD1L",0.0595631827436906
"ASGR1",0.0597471446489211
"KIAA1429",0.0601097707962686
"PLXNA3",0.0602038399872829
"URM1",0.0602979836271131
"G6PD",0.0604081404883767
"YIPF5",0.0604281449640774
"GSTK1",0.0604984038898724
"WAC-AS1",0.0605696592757151
"CAPN5",0.0605772015206265
"FBXO22",0.0606434950752027
"DGKH",0.0609224984068821
"RAB13",0.0610730724316171
"MAGT1",0.0610740433710697
"TOMM70A",0.0610783251266352
"GOLM1",0.0611031029470726
"STX10",0.0611387029193866
"DNAJC8",0.0612305758614805
"SAP18",0.0612416284886164
"BTN2A1",0.0614515683515713
"RAB17",0.0615812401917444
"MAF1",0.0616052919476064
"METTL8",0.0616780785237785
"PTPN3",0.061704743786275
"CHMP4C",0.0618183463721182
"C8orf76",0.0620354930437368
"ZBTB8OS",0.0620396662937757
"CDKN1A",0.0620814972397307
"HEBP2",0.0621749447196082
"DSP",0.062236891434526
"SEC22C",0.0623929454576076
"ATG10",0.0623929454576076
"RP11-254I22.3",0.0623929454576076
"TAF10",0.0623929454576076
"SPINT2",0.0623929454576076
"CD14",0.0625237400915973
"RECQL",0.0626943581566446
"FNIP1",0.0628176392302127
"GC",0.0630866219752107
"CXCL3",0.0631345990950318
"LLPH",0.0632004542564703
"RAD23A",0.0632611853701621
"PIEZO1",0.0633470060809312
"RARS",0.0636120580121773
"LDLR",0.0636394190203387
"PPP2R1A",0.0636483042383433
"MOSPD3",0.063704330075717
"RHPN2",0.0638336478027593
"CANT1",0.0638505396512309
"WDR26",0.0638969277972905
"RALY",0.0639424422178634
"GADD45B",0.0640350352090545
"SKP1",0.0641907274918893
"UTP11L",0.0642101855627565
"ARFIP2",0.0642101855627565
"EXOC7",0.0643376642722086
"FBL",0.0644166753858662
"C6orf120",0.0644457513946818
"RP2",0.0644589458988656
"MDH1",0.06448838263277
"NOC4L",0.0645355108780811
"SLC2A11",0.0645382584380036
"HERPUD1",0.0646359770005464
"PIAS2",0.0648614692746454
"TANK",0.065048267834074
"NSFL1C",0.065107736910166
"MSANTD3",0.0652727775427724
"SDC2",0.0653500424551725
"PSME2",0.0653640788619421
"RAE1",0.0655951658562457
"DPM3",0.0657955596449788
"LCAT",0.0659619789748984
"ILK",0.065993137493332
"LDHB",0.0660737392150853
"TCEA2",0.0661728911516239
"SPINK1",0.066260575753724
"RPL41",0.0662659449775601
"RGS19",0.0663316345046704
"RP11-49I11.1",0.0663316345046704
"TMEM54",0.0664622095054841
"RAB1A",0.0665274528483539
"IFI27L2",0.0665369652228912
"NACA2",0.0667948241890034
"VSIG10",0.0670295273217579
"ZDHHC24",0.0670536100380296
"HK1",0.067414330672839
"PRPF18",0.0675391608751261
"SDC4",0.0675409383872143
"CTD-3074O7.5",0.067788956003235
"SWI5",0.067960159370184
"FGFRL1",0.0679838977669162
"FAM214B",0.0679838977669162
"CASD1",0.0679838977669162
"LAMA4",0.0679838977669162
"GTF2H2",0.0679838977669162
"SH3RF1",0.0679838977669162
"MAFF",0.0679838977669162
"GRAMD1A",0.0681475712264769
"DHCR24",0.0683178949858166
"DAPK3",0.0686021669604956
"KRT8",0.0686359340997822
"SH3BGRL3",0.0686412184339054
"CHMP4A",0.0686622960395264
"SNTB1",0.0686622960395264
"CAP2",0.0686722834526935
"PDK2",0.0687647155544224
"HMGB1",0.0687825268475054
"FASTKD3",0.0688928942016423
"DHX38",0.0689422204438077
"MDH2",0.0689946202019639
"KHSRP",0.0690237013710644
"STAMBP",0.0690959914537488
"MRPL51",0.0693712283329656
"GSTA1",0.0694544742855935
"ELMO3",0.0694544742855935
"TMX1",0.0694691744030314
"RNF181",0.0698935471055033
"HSBP1",0.0701740034328891
"KRR1",0.0702212374989325
"ENGASE",0.0703979986554542
"LGALS1",0.0704972760304313
"FABP1",0.0705590860883267
"MTIF3",0.070846037450407
"AKR1C1",0.0711193615044534
"RAB5B",0.0711757448765137
"B3GAT2",0.07127065989301
"HSPA9",0.0713151639683857
"EXOSC3",0.0713187731119827
"SAMM50",0.0713958569389356
"PHRF1",0.0713971913314776
"ZYG11B",0.0714078249314128
"TRMT6",0.0716327903518928
"NAB1",0.0717542040136791
"UTP23",0.0719299739131074
"PAIP2B",0.0719299739131074
"MRI1",0.0719299739131074
"KB-1732A1.1",0.0719299739131074
"UBE2E3",0.0720439724700212
"WEE1",0.0722504355019568
"C2orf72",0.0724568704994834
"ZNF226",0.0730279036262998
"GPATCH4",0.0730884718364933
"EXT1",0.073141112286258
"NDUFAF2",0.0732574802488895
"RP1-27K12.2",0.0734891505566682
"C10orf35",0.0734891505566682
"HSPB9",0.0734891505566682
"DCP1A",0.0735528375932792
"UBE4A",0.073596691789321
"SLC31A1",0.0736017988607866
"FOXJ3",0.0736116582910553
"MAN2A1",0.0737633608262123
"GADD45A",0.0738581928932066
"HPN",0.0738636921742971
"SCMH1",0.0740513383235668
"CLGN",0.0740513383235668
"ARHGEF28",0.0740513383235668
"RELN",0.0740513383235668
"IRF6",0.0740513383235668
"FAM102A",0.0740814065336622
"TAF15",0.0742073315734557
"PRKAR1A",0.0742263993050677
"MALSU1",0.0744390799594854
"DDX10",0.0744545202718423
"CNST",0.0745474794245687
"TACSTD2",0.0748433050065302
"PPP1CA",0.0749703051350552
"ATP6V1F",0.0749794121074003
"FAM195A",0.0750730045542954
"SDHA",0.0751630020531573
"EIF5AL1",0.0751694856908679
"CDK5RAP1",0.0751694856908679
"ATP5G2",0.0753927057240081
"SMARCC2",0.0754221162505502
"MRPL47",0.0755903858460645
"PHC2",0.0757171769981643
"MCAM",0.0757377588198592
"PPM1B",0.0757440704832843
"MAEA",0.0757512781880764
"IFNAR1",0.0757952179464489
"WDR41",0.0757977516875652
"CCDC59",0.0757977516875652
"CIZ1",0.0758953217316305
"FASTK",0.0760866583411316
"C8orf59",0.0761663395627362
"SSR4",0.0761757928083632
"ATP5A1",0.0761923382185809
"RPL6",0.0762606318059676
"TYW1",0.0765071579990377
"ARMC1",0.07660675119971
"ZNF276",0.0766904333451576
"AAAS",0.0766904333451576
"AQR",0.0766904333451576
"TMEM2",0.0768456801237707
"GBAS",0.0768793538823289
"FBXO6",0.0768793538823289
"RPS28",0.0769240763218776
"KCTD3",0.0769986101206457
"SART1",0.0770627068479769
"MYL6B",0.0771493102474911
"PEX2",0.0771525676874838
"ZNF688",0.0771525676874838
"TP53INP1",0.0772396995813418
"SRSF11",0.077396064986275
"UROD",0.0774712929860403
"GLIS3",0.0775597761713524
"SAMD1",0.0776096195684597
"LEAP2",0.0778204706521172
"ABCB7",0.0778641772728157
"TUFM",0.0783471407764724
"NAGK",0.0786242700620818
"ERBB3",0.0786429630195188
"SOX4",0.0789003713401078
"CSNK2A1",0.0789626264973798
"EIF2A",0.0790586831124399
"F11",0.0792407328618247
"GNAI2",0.0793139776678553
"TNKS2",0.0794448512810322
"TACO1",0.0795136105216763
"S100A3",0.0795159681646632
"DBI",0.0795946328440804
"PMPCB",0.0796496886207216
"ATF1",0.0797122262970488
"SNUPN",0.0797448759568338
"SAT2",0.0798357549622197
"NRBF2",0.0798818050575904
"TOR3A",0.0800045025385145
"IPO9",0.0801017344249687
"PSMD3",0.080343865272029
"HNRNPH1",0.0803512496176628
"CNOT4",0.080367271163216
"NR2C2AP",0.0806360540221584
"TRMT61A",0.0806360540221584
"SESN3",0.0806360540221584
"CAMSAP3",0.0806360540221584
"FOXA2",0.0806360540221584
"SMARCA2",0.0807737319792043
"LSM3",0.0808297390515377
"TM9SF3",0.0809050442478463
"CRCP",0.0809914242109794
"FN1",0.0810041675080556
"GPALPP1",0.0811141439780299
"AKR1C3",0.0814613726571198
"ZNF576",0.0814648499460939
"ORC2",0.0817046635374724
"CRIP1",0.0817046635374724
"PFDN6",0.0817157131888809
"MTMR6",0.081730219235873
"VTI1A",0.0818580751960842
"TIMM10B",0.0819269672434334
"THAP6",0.0820532110472274
"SRSF7",0.0820540981455453
"EML4",0.0822754915150582
"DMKN",0.0823156913222241
"RSU1",0.0824335923378151
"PAFAH1B3",0.0825014395654177
"PSME1",0.0826752660502502
"CHPT1",0.0827638457122385
"ABLIM1",0.0831020441469891
"TIMM44",0.0831067784358856
"PHLPP2",0.0831885490818925
"ZNF544",0.08324507257069
"FKBP2",0.0834209687117681
"RPAP2",0.0834340194051241
"PDSS1",0.0834340194051241
"TBL1XR1",0.0834669588385176
"HN1",0.08348013732476
"PAIP1",0.0835308163079175
"RHOA",0.0836753922181743
"CREB5",0.0837396067839894
"PEX16",0.0837894612308604
"CD3EAP",0.0838839601316711
"AC145212.1",0.0838839601316711
"PLD3",0.0839326512857967
"CLK3",0.0840267101307969
"SPCS3",0.0842214398744303
"AKAP7",0.0842375851400955
"POP4",0.0843113364506433
"TSR2",0.0843471785568799
"ATG4A",0.0844548720770754
"DMRTA1",0.0845217410959916
"RABGGTA",0.0845217410959916
"CAT",0.0847230237297977
"MESP1",0.0848262586835939
"NPB",0.0848347253863461
"ZNF746",0.084946109502621
"FAM219B",0.0851778435365912
"RAD9A",0.0851929032218661
"CUL7",0.0851929032218661
"MIER3",0.0853367961204965
"BAAT",0.0854713753468725
"KAT5",0.0855849168331114
"EZH1",0.0855849168331114
"MRPL34",0.0856082451346536
"ZNRD1",0.0856145052074503
"BZW1",0.0856351243371749
"USP5",0.0858142049263892
"MRPS12",0.0858574544064701
"BOD1",0.0859712520899976
"PAH",0.0860411137895409
"CLIP2",0.0860624600059771
"SF3A3",0.08652539031866
"GPX4",0.0867157408988108
"LPP",0.0868494271480617
"SLC25A23",0.0869454728260982
"POMT2",0.0869816480585201
"GPD2",0.0869816480585201
"NDNL2",0.0871225930030851
"C21orf33",0.0872361800326092
"C5orf28",0.0877824408529109
"PML",0.0877824408529109
"FGFR2",0.0877827989176633
"CNOT8",0.0877827989176633
"KLHL29",0.0877827989176633
"EFHC1",0.0879209456719588
"PAICS",0.0880117901022466
"NUDT14",0.0881504959404075
"RAD51C",0.0882493666074402
"GSTP1",0.0882493666074402
"TACC1",0.0883261473931867
"MOGS",0.0885468030366987
"WAPAL",0.0886663735855169
"PSMB10",0.0888005868797876
"C3orf33",0.0888005868797876
"EBF4",0.0888005868797876
"CEBPG",0.0888548292151768
"TRAPPC3",0.0888570833889192
"SRP54",0.0889563348080248
"TMEM64",0.0893581534473184
"C8G",0.089435991085256
"TTC17",0.0895584548099732
"OMA1",0.0897354210800023
"C4orf27",0.0897354210800023
"ELOVL1",0.0897655369194196
"COPA",0.0897656966231414
"SETD2",0.0900381311584295
"MBP",0.0900571397285315
"ERP44",0.0901164998643116
"FNBP4",0.0901167516447746
"UPF1",0.0901167516447746
"GTF3A",0.0902442744690164
"NDUFA1",0.0903148151683892
"PTP4A2",0.0903211336545186
"EXOC1",0.0903855673474019
"DUSP12",0.0903855673474019
"MRPS6",0.0904144023491345
"KATNA1",0.090650052446106
"ETV6",0.090650052446106
"AGAP10",0.090650052446106
"ABHD12",0.0907076612557736
"CCDC132",0.0908555990556335
"WSB2",0.0912238316401462
"BLVRA",0.0912415563899415
"MANBAL",0.0915829816605316
"TYK2",0.0917026655026518
"RAPH1",0.0918733880818654
"MT1H",0.0921623538304257
"CDO1",0.0925401505162431
"PRKACB",0.0926694214122033
"VCP",0.0927080895847544
"TCEAL4",0.0927601473190079
"PSMA5",0.0928917953462861
"BAIAP2L1",0.0929743034193237
"CA5B",0.0930308024154151
"NDUFB10",0.0933826621483041
"RP11-392P7.6",0.0935446538927695
"CENPV",0.0935476448225429
"FAM103A1",0.0935944345290991
"TNIP2",0.0936904494967718
"P2RX4",0.0937587584018091
"VCL",0.0939484637119421
"GCAT",0.0941224961821178
"C10orf76",0.0941224961821178
"TMEM258",0.0941764699950062
"ATAD1",0.0942616997145188
"ZNF707",0.0945122026362971
"AFP",0.0945122026362971
"EIF2B2",0.0948577397860791
"TMF1",0.0949223250197234
"MRPS18B",0.095375546744978
"SLC38A2",0.0954575399334334
"FXYD2",0.0954575399334334
"SETBP1",0.0955408102260525
"SKIV2L",0.0955408102260525
"EPM2AIP1",0.0955408102260525
"ANAPC1",0.0955408102260525
"ETNK1",0.0955408102260525
"ATXN7L3",0.0955408102260525
"DMWD",0.0955408102260525
"NFYA",0.0955408102260525
"AP3S2",0.0955408102260525
"FOXA1",0.0955408102260525
"PCSK1N",0.0955408102260525
"ETF1",0.0956640262915069
"GTF2A2",0.0956790306011799
"POLL",0.0957264621349072
"CP",0.0957458940546799
"PFN2",0.0957466987591232
"ENDOG",0.0957466987591232
"ITIH3",0.0961015776091342
"C9orf16",0.0962284961010282
"RAB12",0.0963842389491082
"BCS1L",0.0963842389491082
"NACA",0.0966850295779858
"RPL27A",0.0966863261298054
"GOLGA4",0.0969663931258519
"LLGL2",0.0972880572451733
"MTA1",0.0973136783739392
"MKRN1",0.0973395824347943
"PAQR5",0.0973395824347943
"HEG1",0.0974704196246493
"PRMT5",0.0974704196246493
"NDUFB8.1",0.0975866353037798
"CPEB4",0.0975866353037798
"MRPS18A",0.0979610387951597
"ASPH",0.0981061309370331
"VHL",0.0982185769948003
"PDLIM2",0.098226633163715
"ZNF444",0.098521158567277
"MMP14",0.0986061559006007
"RAPGEF1",0.0986394640980237
"PMAIP1",0.0988038860081829
"SAR1B",0.0988353204405776
"RN7SL1",0.0990795923217911
"HRSP12",0.0990816163146384
"LUZP1",0.099180154416188
"CLDND1",0.0994077798094504
"MPHOSPH6",0.0994979080878315
"FTCD",0.0996303867776377
"WDR6",0.099701915745093
"PPP3CA",0.0997994371907821
"DDX1",0.0997994371907821
"DDI2",0.0998815899108663
"RPL24",0.099932450852207
"CCDC109B",0.100217258986258
"SEMA7A",0.100217258986258
"TF",0.100276861594059
"MCFD2",0.100338477871015
"IDH3A",0.100594791942581
"NEDD4",0.101280903583063
"SEC14L1",0.101445294641756
"PPP1R11",0.101506098388105
"STX12",0.101506098388105
"MAT2A",0.10156839296788
"MRPL36",0.101827049297089
"RSBN1L",0.101994421061934
"NDUFS3",0.102025731468188
"NCF2",0.102178832149235
"KBTBD6",0.102178832149235
"FN3K",0.102178832149235
"NAA10",0.102737019927679
"MLTK",0.102859163270612
"PSMF1",0.102925199786004
"FAM229B",0.103003992859647
"AMBP",0.103264778480663
"PINX1",0.103715860492151
"ABCA6",0.10396399784588
"ABTB1",0.103964419520411
"FAM131C",0.103964419520411
"MTMR1",0.103964419520411
"TBC1D5",0.103964419520411
"PLIN5",0.103964419520411
"TESK1",0.103964419520411
"RNFT1",0.103964419520411
"RALGAPA1",0.103964419520411
"PNPLA6",0.103964419520411
"MEF2D",0.103964419520411
"RABGAP1",0.103964419520411
"CDK13",0.103964419520411
"UHRF1BP1",0.103964419520411
"BMPR1A",0.103964419520411
"S1PR3",0.103964419520411
"RBM24",0.103964419520411
"PRODH2",0.103964419520411
"C17orf103",0.104034600474225
"DLG1",0.104080308527762
"DCAF17",0.10417083909928
"ZNF821",0.10417083909928
"ANKZF1",0.10417083909928
"SLC13A5",0.10422150541941
"MMP23B",0.104262472197504
"MRPS21",0.104266326185476
"METTL9",0.104335565652167
"SVIL",0.104435981973169
"LSG1",0.104814716154635
"TRIO",0.104835047029369
"GNE",0.104890215622809
"EIF2B5",0.105023901947716
"CTSZ",0.10511691040226
"PRPSAP2",0.105367148477249
"SLC25A22",0.10536761068154
